,Institution ID,Legal Name,Popular Name,SED Code,INST Type Code,INST Type Description,INST Sub Type Code,INST Sub Type Description,County Code,County Description,Physical Address Line1,Physical Address Line2,Physical City,Physical State Code,Physical Zipcd5,Mailing Address Line1,Mailing Address Line2,Mailing City,Mailing State Code,Mailing Zipcd5,CEO Salutation,CEO FName,CEO LName,CEO Title,CEO email,CEO Phone,CEO Phone Extension,Grade Organization Code,Grade Organization Description,Grade Pre-K,Grade Half K,Grade Full K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade Ungraded Elementary,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade Ungraded Secondary
1086,-800000083462,URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE (THE),URBAN ASSEMBLY-COLLABORATIVE HEALTHC,331900011764,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,999 JAMAICA AVE,,BROOKLYN,NY,11208,999 JAMAICA AVE,,BROOKLYN,NY,11208,MS.,CANDACE,HUGEE,PRINCIPAL,chugee@schools.nyc.gov,(718)277-1572,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
1087,-800000091760,NEW DISTRICT HIGH SCHOOL,NEW DISTRICT HIGH SCHOOL,331900011953,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,800 VAN SICLEN AVE,,BROOKLYN,NY,11207,800 VAN SICLEN AVE,,BROOKLYN,NY,11207,MR.,JUSTIN,DAVIS,PRINCIPAL,JDavis99@schools.nyc.gov,,,8,Not Available,,,,,,,,,,,,,,,,,
1088,-800000044453,BLESSED SACRAMENT CATHOLIC ACADEMY,BLESSED SACRAMENT CATHOLIC ACADEMY,331900126022,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,KINGS,187 EUCLID AVE,,BROOKLYN,NY,11208,187 EUCLID AVE,,BROOKLYN,NY,11208,MS.,MARYLOU,CELMER,PRINCIPAL,maryloucelmer@yahoo.com,(718)235-4863,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
1089,-800000044456,SALVE REGINA CATHOLIC ACADEMY,SALVE REGINA CATHOLIC ACADEMY,331900126088,14,NON-PUBLIC SCHOOLS,9,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,KINGS,237 JEROME ST,,BROOKLYN,NY,11207,237 JEROME ST,,BROOKLYN,NY,11207,MS.,MICHELLE,DONATO,PRINCIPAL,mdonato@email.diobrook.org,(718)277-9000,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
1090,-800000034239,BEER HAGOLAH INSTITUTE,BEER HAGOLAH INSTITUTE-ELEM,331900228395,14,NON-PUBLIC SCHOOLS,16,JEWISH,33,KINGS,671 LOUISIANA AVE,,BROOKLYN,NY,11239,671 LOUISIANA AVE,,BROOKLYN,NY,11239,MR.,CHANA,ZUCKER,PRINCIPAL,bhagolah@gmail.com,(718)642-6800,135,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,
1091,-800000044044,BEER HAGOLAH INSTITUTE HIGH SCHOOL,BEER HAGOLAH INST HIGH SCHOOL,331900228604,14,NON-PUBLIC SCHOOLS,16,JEWISH,33,KINGS,671 LOUISIANA AVE,,BROOKLYN,NY,11239,671 LOUISIANA AVE,,BROOKLYN,NY,11239,MS.,SHEILA,TAUB,PRINCIPAL,taub@beerhagolah.org,(718)642-6800,121,4,Junior-Senior High,,,,,,,,,,,Y,Y,Y,Y,Y,Y,
1092,-800000044450,FOLLOWERS OF JESUS SCHOOL,FOLLOWERS OF JESUS SCHOOL,331900659843,14,NON-PUBLIC SCHOOLS,3,MENNONITES,33,KINGS,3065 ATLANTIC AVE,,BROOKLYN,NY,11208,3065 ATLANTIC AVE,,BROOKLYN,NY,11208,MR.,DWIGHT,NISLY,PRINCIPAL,fjs@fjschool.org,(718)235-5493,,1,Elementary,,,,Y,Y,Y,Y,,,,Y,Y,,,,,
1093,-800000044433,NEW GRACE EDUCATION CENTER,NEW GRACE EDUCATION CENTER,331900808781,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,33,KINGS,650 LIVONIA AVE,,BROOKLYN,NY,11207,650 LIVONIA AVE,,BROOKLYN,NY,11207,MR.,DENARO,LIVERPOOL,PRINCIPAL,s_d_liverpool@yahoo.com,(718)498-7175,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
1094,-800000044436,TREY WHITFIELD SCHOOL,TREY WHITFIELD SCHOOL,331900858851,14,NON-PUBLIC SCHOOLS,2,BAPTIST,33,KINGS,17 HINSDALE ST,,BROOKLYN,NY,11207,17 HINSDALE ST,,BROOKLYN,NY,11207,MS.,JANIE,WHITNEY,ADMINISTRATOR,jwhitney@treywhitfieldschool.org,(718)342-7722,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
1095,-800000058357,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,ACHIEVEMENT FIRST E NY CHARTER SCH,331900860880,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,33,KINGS,557 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,557 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,MS.,MERYL,SENTER,CHARTER SCHOOL CO-LEADER,merylsenter@achievementfirst.org,(718)485-4924,,6,K-12,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,
1096,-800000063975,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,ACHIEVEMENT FIRST APOLLO CHARTER,331900860933,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,33,KINGS,350 LINWOOD ST,,BROOKLYN,NY,11208,350 LINWOOD ST,,BROOKLYN,NY,11208,MR.,NOAH,HELLMAN,CHARTER SCHOOL LEADER,noahhellman@achievementfirst.org,(718)235-2647,,1,Elementary,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
1097,-800000064237,BROOKLYN SCHOLARS CHARTER SCHOOL,BROOKLYN SCHOLARS CHARTER SCHOOL,331900860958,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,33,KINGS,2635 LINDEN BLVD,,BROOKLYN,NY,11208,2635 LINDEN BLVD,,BROOKLYN,NY,11208,MS.,ROXANNE,THOMAS,CHARTER SCHOOL LEADER,79.rthomas@nhaschools.com,(718)348-9360,,1,Elementary,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,
1098,-800000067233,HYDE LEADERSHIP CHARTER SCHOOL - BROOKLYN,HYDE LEADERSHIP CS-BROOKLYN,331900860972,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,33,KINGS,330 ALABAMA AVE,,BROOKLYN,NY,11207,330 ALABAMA AVE,,BROOKLYN,NY,11207,DR.,SANDRA,DUPREE,EXECUTIVE DIRECTOR,sdupree@hydebrooklyn.org,(718)495-5620,4262,1,Elementary,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,
1099,-800000067234,IMAGINE ME LEADERSHIP CHARTER SCHOOL,IMAGINE ME LEADERSHIP CHARTER SCHOOL,331900860973,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,33,KINGS,818 SCHENCK AVE,,BROOKLYN,NY,11207,818 SCHENCK AVE,,BROOKLYN,NY,11207,MR.,BEVON,THOMPSON,CHARTER SCHOOL LEADER,bthompson@imlcs.org,(347)985-2140,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,
1100,-800000044499,IS 364 GATEWAY,IS 364 GATEWAY,331900010364,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1426 FREEPORT LOOP,,BROOKLYN,NY,11239,1426 FREEPORT LOOP,,BROOKLYN,NY,11239,MS.,NICOLE,FRASER EDMUND,PRINCIPAL,nfraser@schools.nyc.gov,(718)642-3007,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
1101,-800000059624,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,FDA VIII MIDDLE SCHOOL,331900010452,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1400 PENNSYLVANIA AVE,,BROOKLYN,NY,11239,1400 PENNSYLVANIA AVE,,BROOKLYN,NY,11239,MS.,CHANTAL,GRANDCHAMPS,PRINCIPAL,cgrandchamps@schools.nyc.gov,(718)348-2465,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
1102,-800000077832,BROOKLYN GARDENS ELEMENTARY SCHOOL,BROOKLYN GARDENS ELEMENTARY SCHOOL,331900010557,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,574 DUMONT AVE,,BROOKLYN,NY,11207,574 DUMONT AVE,,BROOKLYN,NY,11207,MS.,CIANI,ESPADA,PRINCIPAL,cespada@schools.nyc.gov,(718)495-7012,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1103,-800000077833,VAN SICLEN COMMUNITY MIDDLE SCHOOL,VAN SICLEN COMMUNITY MIDDLE SCHOOL,331900010654,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,800 VAN SICLEN AVE,,BROOKLYN,NY,11207,800 VAN SICLEN AVE,,BROOKLYN,NY,11207,MS.,ADONNA,MCFARLAND,PRINCIPAL,amcfarl2@schools.nyc.gov,(718)927-4701,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
1104,-800000077834,VISTA ACADEMY,VISTA ACADEMY,331900010661,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,350 LINWOOD ST,,BROOKLYN,NY,11208,350 LINWOOD ST,,BROOKLYN,NY,11208,MR.,BERNARD,ADDO,PRINCIPAL,baddo@schools.nyc.gov,(718)647-0913,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
1105,-800000077835,LIBERTY AVENUE MIDDLE SCHOOL,LIBERTY AVENUE MIDDLE SCHOOL,331900010662,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,350 LINWOOD ST,,BROOKLYN,NY,11208,350 LINWOOD ST,,BROOKLYN,NY,11208,MS.,KAIA,NORDTVEDT,PRINCIPAL,knordtvedt@schools.nyc.gov,(718)647-1301,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
1106,-800000077836,SCHOOL OF THE FUTURE BROOKLYN,SCHOOL OF THE FUTURE BROOKLYN,331900010663,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,574 DUMONT AVE,,BROOKLYN,NY,11207,574 DUMONT AVE,,BROOKLYN,NY,11207,MR.,ROBERT,BURNSIDE,PRINCIPAL,rburnside@schools.nyc.gov,(718)345-5190,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
1107,-800000065487,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,EAST NEW YORK ELEMENTARY-EXCELLENCE,331900010677,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,605 SHEPHERD AVE,,BROOKLYN,NY,11208,605 SHEPHERD AVE,,BROOKLYN,NY,11208,MS.,JANET,HUGER,PRINCIPAL,jhuger@schools.nyc.gov,(718)272-6075,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1108,-800000065488,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,EAST NEW YORK MIDDLE SCH-EXCELLENCE,331900010678,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,605 SHEPHERD AVE,,BROOKLYN,NY,11208,605 SHEPHERD AVE,,BROOKLYN,NY,11208,MR.,MALIK,SMALL,PRINCIPAL,msmall2@schools.nyc.gov,(718)257-4061,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
1109,-800000083448,HIGHLAND PARK COMMUNITY SCHOOL,HIGHLAND PARK COMMUNITY SCHOOL,331900010760,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,528 RIDGEWOOD AVE,,BROOKLYN,NY,11208,528 RIDGEWOOD AVE,,BROOKLYN,NY,11208,MR.,JAMILAH,SEIFULLAH,PRINCIPAL,jseifullah@schools.nyc.gov,(718)235-1785,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
1110,-800000090311,LEGACY SCHOOL OF THE ARTS,LEGACY SCHOOL OF THE ARTS,331900010907,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,590 SHEFFIELD AVE,,BROOKLYN,NY,11207,590 SHEFFIELD AVE,,BROOKLYN,NY,11207,MR.,CHRISTOPHER,GUIDARELLI,PRINCIPAL,cguidarelli@schools.nyc.gov,(929)397-2967,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,
1111,-800000091761,PS 938,PS 938,331900010938,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,3269 ATLANTIC AVE,,BROOKLYN,NY,11208,3269 ATLANTIC AVE,,BROOKLYN,NY,11208,DR.,TENEIKA,BENN,PRINCIPAL,,,,8,Not Available,,,,,,,,,,,,,,,,,
1112,-800000059604,ACADEMY FOR YOUNG WRITERS,ACADEMY FOR YOUNG WRITERS,331900011404,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1065 ELTON ST,,BROOKLYN,NY,11208,1065 ELTON ST,,BROOKLYN,NY,11208,MR.,AADEN,STERN,PRINCIPAL,astern3@schools.nyc.gov,(718)688-7230,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y
1113,-800000043555,EAST NEW YORK FAMILY ACADEMY,EAST NEW YORK FAMILY ACADEMY,331900011409,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,145 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,145 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,MR.,ANTHONY,YARD,PRINCIPAL,ayard3@schools.nyc.gov,(718)498-5240,,4,Junior-Senior High,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y
1114,-800000075037,SPRING CREEK COMMUNITY SCHOOL,SPRING CREEK COMMUNITY SCHOOL,331900011422,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1065 ELTON ST,,BROOKLYN,NY,11239,1065 ELTON ST,,BROOKLYN,NY,11239,MS.,CHRISTINE,KOZA,PRINCIPAL,ckoza@schools.nyc.gov,(718)688-7200,,4,Junior-Senior High,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y
1115,-800000058013,FDNY-CAPTAIN VERNON A RICHARDS HIGH SCHOOL FOR FIRE AND LIFE SAFETY,CAPTAIN VERNON A RICHARDS HS-FIRE,331900011502,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,MR.,JAMES,ANDERSON,PRINCIPAL,janders@schools.nyc.gov,(718)688-7930,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
1116,-800000058021,HIGH SCHOOL FOR CIVIL RIGHTS,HIGH SCHOOL FOR CIVIL RIGHTS,331900011504,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,MS.,SHEILA,TOMLIN,PRINCIPAL,stomlin@schools.nyc.gov,(718)688-7960,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
1117,-800000058086,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,PERF ARTS & TECH HIGH SCHOOL,331900011507,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,MR.,FRANKLIN,ENCARNACION,PRINCIPAL,fencarn@schools.nyc.gov,(718)688-7900,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,Y
1118,-800000058098,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHOOL,WORLD ACAD FOR TOTAL COM HEALTH,331900011510,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,400 PENNSYLVANIA AVE,,BROOKLYN,NY,11207,MS.,CLAUDETTE,CHRISTIE,PRINCIPAL,cchrist2@schools.nyc.gov,(718)688-7980,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
1119,-800000060393,MULTICULTURAL HIGH SCHOOL,MULTICULTURAL HIGH SCHOOL,331900011583,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,999 JAMAICA AVE,,BROOKLYN,NY,11208,999 JAMAICA AVE,,BROOKLYN,NY,11208,MS.,ALEXANDRA,HERNANDEZ,PRINCIPAL,ahernandez7@schools.nyc.gov,(718)827-2796,,5,Senior High,,,,,,,,,,,,,Y,Y,Y,Y,
1120,-800000044517,PS 89 CYPRESS HILLS,PS 89 CYPRESS HILLS,331900010089,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,265 WARWICK ST,,BROOKLYN,NY,11207,265 WARWICK ST,,BROOKLYN,NY,11207,MS.,IRENE,LEON,PRINCIPAL,ileon@schools.nyc.gov,(718)964-1180,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,Y
1121,-800000044518,PS 108 SAL ABBRACCIAMENTO,PS 108 SAL ABBRACCIAMENTO,331900010108,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,200 LINWOOD ST,,BROOKLYN,NY,11208,200 LINWOOD ST,,BROOKLYN,NY,11208,MS.,CONSTANCE,HAHN,PRINCIPAL,chahn3@schools.nyc.gov,(718)277-7010,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1122,-800000044519,PS 149 DANNY KAYE,PS 149 DANNY KAYE,331900010149,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,700 SUTTER AVE,,BROOKLYN,NY,11207,700 SUTTER AVE,,BROOKLYN,NY,11207,MS.,YVETTE,DONALD,PRINCIPAL,yschoff@schools.nyc.gov,(212)374-3806,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1123,-800000044520,PS 158 WARWICK,PS 158 WARWICK,331900010158,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,400 ASHFORD ST,,BROOKLYN,NY,11207,400 ASHFORD ST,,BROOKLYN,NY,11207,MS.,LATISHIA,TOWLES,PRINCIPAL,ltowles@schools.nyc.gov,(718)277-6116,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1124,-800000044506,PS 159 ISAAC PITKIN,PS 159 ISAAC PITKIN,331900010159,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2781 PITKIN AVE,,BROOKLYN,NY,11208,2781 PITKIN AVE,,BROOKLYN,NY,11208,MS.,MONICA,DUNCAN,PRINCIPAL,mduncan@schools.nyc.gov,(718)277-4828,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1125,-800000044525,IS 171 ABRAHAM LINCOLN,IS 171 ABRAHAM LINCOLN,331900010171,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,528 RIDGEWOOD AVE,,BROOKLYN,NY,11208,528 RIDGEWOOD AVE,,BROOKLYN,NY,11208,MS.,INDIRA,MOTA,PRINCIPAL,imota2@schools.nyc.gov,(718)647-0111,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
1126,-800000044527,PS 190 SHEFFIELD,PS 190 SHEFFIELD,331900010190,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,590 SHEFFIELD AVE,,BROOKLYN,NY,11207,590 SHEFFIELD AVE,,BROOKLYN,NY,11207,MR.,STEPHAUN,HILL,PRINCIPAL,shill3@schools.nyc.gov,(718)346-8780,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1127,-800000044528,PS 202 ERNEST S JENKYNS,PS 202 ERNEST S JENKYNS,331900010202,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,982 HEGEMAN AVE,,BROOKLYN,NY,11208,982 HEGEMAN AVE,,BROOKLYN,NY,11208,MR.,RONALD,JAMES,PRINCIPAL,rjames7@schools.nyc.gov,(718)649-7880,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1128,-800000044529,PS 213 NEW LOTS,PS 213 NEW LOTS,331900010213,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,580 HEGEMAN AVE,,BROOKLYN,NY,11207,580 HEGEMAN AVE,,BROOKLYN,NY,11207,MR.,STANLEY,MOISE,PRINCIPAL,smoise2@schools.nyc.gov,(718)257-4034,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1129,-800000044530,PS 214 MICHAEL FRIEDSAM,PS 214 MICHAEL FRIEDSAM,331900010214,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,2944 PITKIN AVE,,BROOKLYN,NY,11208,2944 PITKIN AVE,,BROOKLYN,NY,11208,MS.,SHARON,MAHABIR,PRINCIPAL,smahabi@schools.nyc.gov,(718)647-1740,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1130,-800000044514,JHS 218 JAMES P SINNOTT,JHS 218 JAMES P SINNOTT,331900010218,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,370 FOUNTAIN AVE,,BROOKLYN,NY,11208,370 FOUNTAIN AVE,,BROOKLYN,NY,11208,MS.,LISA ANN,HERMANN,PRINCIPAL,lhermann@schools.nyc.gov,(718)647-9050,,2,Middle,,,,,,,,,Y,,Y,Y,,,,,Y
1131,-800000044515,PS 224 HALE A WOODRUFF,PS 224 HALE A WOODRUFF,331900010224,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,755 WORTMAN AVE,,BROOKLYN,NY,11208,755 WORTMAN AVE,,BROOKLYN,NY,11208,MS.,ROCHELLE,HINDS,PRINCIPAL,rhinds2@schools.nyc.gov,(718)235-3600,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1132,-800000044509,PS 273 WORTMAN,PS 273 WORTMAN,331900010273,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,923 JEROME ST,,BROOKLYN,NY,11207,923 JEROME ST,,BROOKLYN,NY,11207,MS.,MELESSA,AVERY,PRINCIPAL,mavery@schools.nyc.gov,(718)649-5739,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1133,-800000044510,PS 290 JUAN MOREL CAMPOS,PS 290 JUAN MOREL CAMPOS,331900010290,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,135 SCHENCK AVE,,BROOKLYN,NY,11207,135 SCHENCK AVE,,BROOKLYN,NY,11207,MS.,BRIGITTE,NEWELL,PRINCIPAL,bnewell@schools.nyc.gov,(718)647-1113,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1134,-800000044511,JHS 292 MARGARET S DOUGLAS,JHS 292 MARGARET S DOUGLAS,331900010292,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,301 VERMONT ST,,BROOKLYN,NY,11207,301 VERMONT ST,,BROOKLYN,NY,11207,MR.,AHMED,EDWARDS,PRINCIPAL,aedward3@schools.nyc.gov,(718)498-6562,,2,Middle,,,,,,,,,Y,Y,Y,Y,,,,,Y
1135,-800000044513,PS 306 ETHAN ALLEN,PS 306 ETHAN ALLEN,331900010306,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,970 VERMONT ST,,BROOKLYN,NY,11207,970 VERMONT ST,,BROOKLYN,NY,11207,MS.,LENIKA,VANE,PRINCIPAL,lvane@schools.nyc.gov,(718)649-3155,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1136,-800000070897,FRESH CREEK SCHOOL (THE),FRESH CREEK SCHOOL (THE),331900010325,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,875 WILLIAMS RD,,BROOKLYN,NY,11207,875 WILLIAMS RD,,BROOKLYN,NY,11207,MS.,LISA,GOODSON,PRINCIPAL,lgoodson@schools.nyc.gov,(718)272-1843,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1137,-800000044496,PS 328 PHYLLIS WHEATLEY,PS 328 PHYLLIS WHEATLEY,331900010328,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,330 ALABAMA AVE,,BROOKLYN,NY,11207,330 ALABAMA AVE,,BROOKLYN,NY,11207,MS.,MARIE,DESFORGES,PRINCIPAL,mdesforges@schools.nyc.gov,(718)345-9393,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,
1138,-800000044497,PS 345 PATROLMAN ROBERT BOLDEN,PS 345 PATROLMAN ROBERT BOLDEN,331900010345,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,111 BERRIMAN ST,,BROOKLYN,NY,11208,111 BERRIMAN ST,,BROOKLYN,NY,11208,MR.,PAUL,THOMAS,PRINCIPAL,pthomas3@schools.nyc.gov,(718)647-8387,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1139,-800000044498,PS 346 ABE STARK,PS 346 ABE STARK,331900010346,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,33,KINGS,1400 PENNSYLVANIA AVE,,BROOKLYN,NY,11239,1400 PENNSYLVANIA AVE,,BROOKLYN,NY,11239,MR.,JABARI,EDWARDS,PRINCIPAL,jedwards10@schools.nyc.gov,(718)642-3000,,1,Elementary,Y,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1140,-800000044556,BATTALION CHRISTIAN ACADEMY,BATTALION CHRISTIAN ACADEMY,331800809307,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,33,KINGS,661 LINDEN BLVD,,BROOKLYN,NY,11203,661 LINDEN BLVD,,BROOKLYN,NY,11203,DR.,SHERRY,HAMILTON,PRINCIPAL,sherrham@aol.com,(718)774-5447,202,1,Elementary,,,Y,Y,Y,Y,Y,Y,,,,,,,,,
1141,-800000070559,EXPLORE EXCEL CHARTER SCHOOL,EXPLORE EXCEL CHARTER SCHOOL,331800860702,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,33,KINGS,1077 REMSEN AVE,,BROOKLYN,NY,11236,1077 REMSEN AVE,,BROOKLYN,NY,11236,MS.,ANNA,BEAR DALLIS,CHARTER SCHOOL LEADER,abdallis@explorenetwork.org,(718)303-3245,,1,Elementary,,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,Y
